Vardas              Pavarde             ND1  ND2  ND3  ND4  ND5  ND6  ND7  ND8  ND9  ND10 Egz
Vardas7827          Pavarde7827         7    5    9    2    4    4    9    5    4    9    10   
Vardas7828          Pavarde7828         3    4    10   9    9    5    6    3    4    4    5    
Vardas7829          Pavarde7829         3    8    6    5    2    1    4    4    2    6    8    
Vardas7830          Pavarde7830         9    3    2    8    2    6    6    2    5    6    8    
Vardas7831          Pavarde7831         4    9    9    3    5    6    9    10   5    6    1    
Vardas7832          Pavarde7832         1    4    2    8    10   1    10   10   3    3    10   
Vardas7833          Pavarde7833         6    2    10   7    3    8    2    5    10   6    5    
Vardas7834          Pavarde7834         6    1    2    1    3    6    9    1    1    2    9    
Vardas7835          Pavarde7835         9    5    5    3    5    3    10   8    8    1    10   
Vardas7836          Pavarde7836         4    2    7    8    5    10   10   3    9    7    6    
Vardas7837          Pavarde7837         3    8    9    7    5    1    8    9    9    5    3    
Vardas7838          Pavarde7838         7    6    1    8    8    9    6    1    1    9    9    
Vardas7839          Pavarde7839         9    10   2    8    10   9    5    4    4    9    4    
Vardas7840          Pavarde7840         7    6    8    3    5    2    1    7    6    2    7    
Vardas7841          Pavarde7841         4    10   7    6    8    5    9    9    6    2    3    
Vardas7842          Pavarde7842         9    8    2    3    1    8    2    5    5    2    9    
Vardas7843          Pavarde7843         4    1    5    10   3    7    8    8    7    3    8    
Vardas7844          Pavarde7844         9    1    4    6    1    2    5    1    4    2    4    
Vardas7845          Pavarde7845         9    3    3    4    9    1    4    1    10   9    10   
Vardas7846          Pavarde7846         2    4    10   1    5    3    2    6    1    4    5    
Vardas7847          Pavarde7847         2    4    7    8    4    3    5    6    6    3    8    
Vardas7848          Pavarde7848         10   4    4    5    9    9    5    5    9    8    9    
Vardas7849          Pavarde7849         3    10   4    8    3    3    3    6    5    4    9    
Vardas7850          Pavarde7850         2    8    9    3    9    7    10   1    9    3    2    
Vardas7851          Pavarde7851         6    2    2    1    1    1    8    5    2    9    2    
Vardas7852          Pavarde7852         7    10   8    9    9    6    4    6    4    10   2    
Vardas7853          Pavarde7853         6    5    9    9    6    6    4    1    2    8    5    
Vardas7854          Pavarde7854         5    8    10   4    4    2    4    8    2    2    1    
Vardas7855          Pavarde7855         10   3    8    2    3    3    10   2    3    7    2    
Vardas7856          Pavarde7856         3    4    3    9    2    1    2    7    2    3    6    
Vardas7857          Pavarde7857         8    7    8    9    3    3    10   9    3    1    10   
Vardas7858          Pavarde7858         8    7    3    8    6    8    9    2    6    9    7    
Vardas7859          Pavarde7859         8    3    3    3    1    3    1    4    10   9    2    
Vardas7860          Pavarde7860         7    9    3    8    2    1    8    5    6    1    1    
Vardas7861          Pavarde7861         7    3    3    7    9    2    9    3    2    3    7    
Vardas7862          Pavarde7862         7    3    2    8    5    7    1    2    8    7    10   
Vardas7863          Pavarde7863         2    8    8    1    6    9    1    2    9    8    2    
Vardas7864          Pavarde7864         8    1    6    8    10   9    2    10   2    9    7    
Vardas7865          Pavarde7865         5    10   3    3    2    4    4    1    3    10   9    
Vardas7866          Pavarde7866         4    2    7    1    5    4    5    7    6    5    4    
Vardas7867          Pavarde7867         8    8    8    9    10   3    2    5    7    8    2    
Vardas7868          Pavarde7868         3    8    8    9    5    10   10   2    6    4    5    
Vardas7869          Pavarde7869         9    9    5    2    6    8    5    4    3    9    2    
Vardas7870          Pavarde7870         5    2    5    5    1    3    4    3    5    7    9    
Vardas7871          Pavarde7871         4    3    6    5    9    5    3    9    4    9    4    
Vardas7872          Pavarde7872         8    6    3    1    10   2    2    7    9    10   9    
Vardas7873          Pavarde7873         6    1    7    2    5    8    7    3    1    5    3    
Vardas7874          Pavarde7874         2    7    7    2    8    7    7    7    4    6    7    
Vardas7875          Pavarde7875         8    8    6    10   6    4    10   9    6    7    3    
Vardas7876          Pavarde7876         2    6    4    7    8    9    4    7    10   4    7    
Vardas7877          Pavarde7877         5    7    7    7    10   7    1    6    8    2    1    
Vardas7878          Pavarde7878         3    3    4    10   2    5    8    8    10   4    4    
Vardas7879          Pavarde7879         6    4    10   6    5    3    4    5    1    4    10   
Vardas7880          Pavarde7880         10   10   10   2    8    6    9    5    1    3    3    
Vardas7881          Pavarde7881         3    4    10   4    1    4    2    4    8    4    7    
Vardas7882          Pavarde7882         1    3    9    7    8    1    6    5    4    3    3    
Vardas7883          Pavarde7883         4    2    6    4    6    1    3    9    6    6    6    
Vardas7884          Pavarde7884         6    7    1    5    5    1    3    2    9    1    3    
Vardas7885          Pavarde7885         3    4    7    7    4    1    6    4    1    6    4    
Vardas7886          Pavarde7886         2    2    2    6    8    1    1    1    2    8    4    
Vardas7887          Pavarde7887         3    8    10   7    5    5    5    9    9    6    10   
Vardas7888          Pavarde7888         3    10   9    6    2    3    1    3    4    10   7    
Vardas7889          Pavarde7889         9    9    5    2    2    2    4    5    1    10   2    
Vardas7890          Pavarde7890         1    2    9    9    1    2    7    2    4    4    1    
Vardas7891          Pavarde7891         6    10   5    9    1    4    8    10   9    5    4    
Vardas7892          Pavarde7892         1    9    9    7    6    6    4    9    6    6    4    
Vardas7893          Pavarde7893         8    5    7    9    1    9    10   1    8    2    7    
Vardas7894          Pavarde7894         6    4    4    9    2    9    6    3    4    10   7    
Vardas7895          Pavarde7895         1    8    5    3    2    6    5    6    5    4    1    
Vardas7896          Pavarde7896         7    2    3    5    2    8    9    10   9    5    9    
Vardas7897          Pavarde7897         5    3    6    2    3    2    2    1    6    10   3    
Vardas7898          Pavarde7898         10   5    3    4    5    8    8    6    7    8    8    
Vardas7899          Pavarde7899         7    2    7    9    4    6    7    3    6    10   10   
Vardas7900          Pavarde7900         6    2    9    4    5    2    10   6    4    5    5    
Vardas7901          Pavarde7901         4    2    8    3    2    6    6    7    4    5    10   
Vardas7902          Pavarde7902         10   2    4    8    4    8    2    6    2    1    1    
Vardas7903          Pavarde7903         4    8    5    8    5    5    7    9    3    5    10   
Vardas7904          Pavarde7904         2    8    6    4    10   9    5    8    2    9    6    
Vardas7905          Pavarde7905         9    2    2    3    8    1    9    5    3    7    2    
Vardas7906          Pavarde7906         7    1    8    3    9    9    6    9    5    10   1    
Vardas7907          Pavarde7907         6    7    4    10   8    3    7    9    1    5    1    
Vardas7908          Pavarde7908         6    8    3    4    2    1    3    4    1    4    4    
Vardas7909          Pavarde7909         9    2    9    7    1    6    1    1    6    1    1    
Vardas7910          Pavarde7910         1    10   3    5    1    7    1    8    10   9    8    
Vardas7911          Pavarde7911         5    4    9    2    6    8    4    8    6    4    2    
Vardas7912          Pavarde7912         8    7    7    7    7    7    1    4    8    5    6    
Vardas7913          Pavarde7913         7    2    8    4    3    6    5    9    8    10   1    
Vardas7914          Pavarde7914         10   9    4    1    3    2    2    2    5    9    2    
Vardas7915          Pavarde7915         4    2    8    10   6    1    7    1    8    6    2    
Vardas7916          Pavarde7916         1    3    1    10   4    10   1    1    6    1    2    
Vardas7917          Pavarde7917         3    7    8    2    8    5    6    7    1    3    9    
Vardas7918          Pavarde7918         7    3    6    8    4    8    9    9    5    3    1    
Vardas7919          Pavarde7919         10   2    9    5    2    5    2    1    2    9    5    
Vardas7920          Pavarde7920         7    3    7    5    8    4    5    2    6    2    1    
Vardas7921          Pavarde7921         1    10   1    3    5    9    2    10   7    9    7    
Vardas7922          Pavarde7922         5    5    8    1    7    8    3    6    6    4    6    
Vardas7923          Pavarde7923         4    1    4    6    8    1    1    5    1    8    3    
Vardas7924          Pavarde7924         8    1    2    2    1    5    1    2    1    1    6    
Vardas7925          Pavarde7925         5    8    1    9    2    6    3    5    6    4    7    
Vardas7926          Pavarde7926         1    5    4    8    2    4    5    2    7    3    2    
Vardas7927          Pavarde7927         10   9    8    3    8    10   8    2    10   7    6    
Vardas7928          Pavarde7928         1    2    8    3    1    7    10   10   9    4    1    
Vardas7929          Pavarde7929         4    2    5    8    5    5    7    2    10   8    10   
Vardas7930          Pavarde7930         2    9    10   2    6    8    2    5    5    9    7    
Vardas7931          Pavarde7931         3    10   2    10   8    10   5    9    7    3    4    
Vardas7932          Pavarde7932         6    1    7    9    3    5    3    7    6    5    8    
Vardas7933          Pavarde7933         4    1    9    6    1    10   7    9    3    8    8    
Vardas7934          Pavarde7934         5    10   10   9    3    7    5    9    4    7    2    
Vardas7935          Pavarde7935         4    2    9    3    10   5    9    2    4    10   9    
Vardas7936          Pavarde7936         1    3    10   6    7    8    3    6    7    4    10   
Vardas7937          Pavarde7937         10   4    9    1    1    2    4    2    6    6    8    
Vardas7938          Pavarde7938         9    4    2    5    10   1    3    8    3    10   4    
Vardas7939          Pavarde7939         1    4    2    3    8    5    1    2    6    4    4    
Vardas7940          Pavarde7940         10   10   9    5    7    8    7    10   10   3    2    
Vardas7941          Pavarde7941         1    8    4    2    6    6    1    8    3    10   7    
Vardas7942          Pavarde7942         6    7    3    6    4    9    5    10   9    9    3    
Vardas7943          Pavarde7943         3    1    2    8    1    1    8    10   7    8    4    
Vardas7944          Pavarde7944         5    8    2    3    6    8    4    10   1    3    6    
Vardas7945          Pavarde7945         5    10   7    4    9    7    10   3    6    8    2    
Vardas7946          Pavarde7946         10   6    1    3    5    1    10   4    2    7    5    
Vardas7947          Pavarde7947         3    10   5    7    7    10   4    7    7    2    3    
Vardas7948          Pavarde7948         8    5    3    10   7    2    4    10   8    9    4    
Vardas7949          Pavarde7949         4    7    2    10   2    2    5    3    8    5    9    
Vardas7950          Pavarde7950         2    1    7    4    9    8    8    5    2    7    6    
Vardas7951          Pavarde7951         5    6    1    9    2    6    10   7    6    5    7    
Vardas7952          Pavarde7952         1    2    10   2    1    6    2    10   9    9    9    
Vardas7953          Pavarde7953         9    7    9    8    1    3    6    10   10   8    9    
Vardas7954          Pavarde7954         1    9    10   9    8    1    7    7    2    6    6    
Vardas7955          Pavarde7955         9    5    4    8    9    4    3    6    5    3    8    
Vardas7956          Pavarde7956         2    9    9    5    5    5    2    1    7    9    4    
Vardas7957          Pavarde7957         8    10   6    7    10   3    2    9    8    2    7    
Vardas7958          Pavarde7958         9    4    4    6    10   5    5    4    9    7    9    
Vardas7959          Pavarde7959         8    6    7    9    2    10   7    8    3    4    5    
Vardas7960          Pavarde7960         10   1    1    9    8    4    3    7    1    3    3    
Vardas7961          Pavarde7961         5    7    5    1    6    3    1    5    7    4    5    
Vardas7962          Pavarde7962         6    8    1    2    3    5    5    9    6    3    7    
Vardas7963          Pavarde7963         3    6    1    9    5    10   2    9    7    3    1    
Vardas7964          Pavarde7964         5    4    2    1    10   6    3    9    9    7    3    
Vardas7965          Pavarde7965         3    6    7    4    9    9    5    4    5    7    4    
Vardas7966          Pavarde7966         6    8    10   9    8    9    1    1    9    2    1    
Vardas7967          Pavarde7967         9    5    2    2    4    2    2    6    2    1    9    
Vardas7968          Pavarde7968         4    9    3    4    4    1    8    4    3    4    2    
Vardas7969          Pavarde7969         3    1    2    2    8    7    3    10   2    10   2    
Vardas7970          Pavarde7970         4    4    9    2    8    3    3    5    9    10   4    
Vardas7971          Pavarde7971         6    2    10   1    9    6    3    4    7    9    4    
Vardas7972          Pavarde7972         4    1    4    6    1    1    3    7    9    8    5    
Vardas7973          Pavarde7973         5    5    9    6    1    8    1    1    3    5    8    
Vardas7974          Pavarde7974         10   2    9    4    8    9    2    1    6    2    3    
Vardas7975          Pavarde7975         7    8    4    9    5    10   10   6    5    7    6    
Vardas7976          Pavarde7976         6    10   6    2    1    1    9    8    9    7    5    
Vardas7977          Pavarde7977         8    7    10   1    3    2    6    10   4    6    9    
Vardas7978          Pavarde7978         2    2    10   7    1    6    7    10   9    6    9    
Vardas7979          Pavarde7979         1    2    9    10   8    8    2    9    2    3    3    
Vardas7980          Pavarde7980         3    5    8    4    7    7    2    10   2    8    7    
Vardas7981          Pavarde7981         2    6    4    3    6    4    6    6    2    9    1    
Vardas7982          Pavarde7982         5    10   1    8    1    3    5    3    3    2    7    
Vardas7983          Pavarde7983         5    5    8    1    4    5    5    4    10   10   5    
Vardas7984          Pavarde7984         7    4    10   2    1    1    9    1    9    6    1    
Vardas7985          Pavarde7985         7    10   10   4    2    8    9    1    7    5    2    
Vardas7986          Pavarde7986         6    4    7    4    4    3    9    10   9    2    5    
Vardas7987          Pavarde7987         9    10   1    4    1    7    2    3    10   8    3    
Vardas7988          Pavarde7988         7    10   7    8    9    3    7    1    3    6    8    
Vardas7989          Pavarde7989         7    5    10   6    9    3    4    8    1    7    1    
Vardas7990          Pavarde7990         7    8    3    9    5    6    8    3    5    9    4    
Vardas7991          Pavarde7991         10   8    5    6    9    10   4    9    3    7    10   
Vardas7992          Pavarde7992         10   4    9    1    1    10   2    3    8    8    8    
Vardas7993          Pavarde7993         8    8    10   8    3    2    7    2    7    6    8    
Vardas7994          Pavarde7994         10   4    10   1    8    9    8    4    9    10   9    
Vardas7995          Pavarde7995         2    5    6    3    8    3    1    10   4    8    10   
Vardas7996          Pavarde7996         5    6    5    10   2    2    7    6    4    2    1    
Vardas7997          Pavarde7997         5    10   9    10   4    9    9    1    6    4    7    
Vardas7998          Pavarde7998         3    1    10   2    1    6    4    5    7    10   3    
Vardas7999          Pavarde7999         4    10   4    5    10   1    4    4    2    3    3    
Vardas8000          Pavarde8000         10   7    8    8    1    9    7    3    8    2    3    
Vardas8001          Pavarde8001         1    9    2    7    9    1    3    1    3    1    6    
Vardas8002          Pavarde8002         1    4    7    3    10   10   2    10   3    6    9    
Vardas8003          Pavarde8003         10   8    8    2    2    9    1    3    9    9    1    
Vardas8004          Pavarde8004         4    6    3    10   3    8    8    3    4    2    3    
Vardas8005          Pavarde8005         1    5    9    9    10   8    10   7    3    8    6    
Vardas8006          Pavarde8006         3    3    7    3    8    1    8    7    10   9    10   
Vardas8007          Pavarde8007         7    9    7    9    3    3    7    6    8    8    6    
Vardas8008          Pavarde8008         1    1    6    3    7    3    2    1    9    9    5    
Vardas8009          Pavarde8009         4    6    6    7    10   2    10   4    2    5    5    
Vardas8010          Pavarde8010         6    7    5    10   7    5    5    2    2    6    6    
Vardas8011          Pavarde8011         9    3    10   1    9    6    1    8    3    10   3    
Vardas8012          Pavarde8012         1    4    4    7    9    8    10   6    10   7    7    
Vardas8013          Pavarde8013         8    8    7    9    10   6    6    2    9    7    1    
Vardas8014          Pavarde8014         9    9    6    1    5    6    4    6    5    7    2    
Vardas8015          Pavarde8015         5    5    1    4    1    6    10   10   6    3    3    
Vardas8016          Pavarde8016         1    8    8    1    4    4    8    4    6    1    8    
Vardas8017          Pavarde8017         9    3    6    6    3    10   6    5    4    4    2    
Vardas8018          Pavarde8018         10   5    4    3    2    8    9    2    9    1    10   
Vardas8019          Pavarde8019         3    9    3    2    3    9    3    8    9    8    6    
Vardas8020          Pavarde8020         7    4    5    3    7    9    9    3    9    9    9    
Vardas8021          Pavarde8021         8    4    6    7    3    2    5    4    3    10   2    
Vardas8022          Pavarde8022         9    9    2    5    3    3    2    2    6    1    4    
Vardas8023          Pavarde8023         7    3    6    6    1    2    8    9    3    9    3    
Vardas8024          Pavarde8024         4    4    9    2    4    4    7    4    2    9    9    
Vardas8025          Pavarde8025         3    8    5    10   10   6    1    1    2    1    4    
Vardas8026          Pavarde8026         8    5    3    10   3    6    5    4    1    3    6    
Vardas8027          Pavarde8027         6    2    5    5    8    5    3    10   5    6    8    
Vardas8028          Pavarde8028         8    8    1    4    5    2    7    10   6    2    8    
Vardas8029          Pavarde8029         3    4    3    9    8    4    10   3    2    3    8    
Vardas8030          Pavarde8030         1    3    2    7    7    3    8    6    6    2    6    
Vardas8031          Pavarde8031         10   4    7    3    4    6    6    10   5    10   9    
Vardas8032          Pavarde8032         4    4    7    1    8    1    9    9    4    1    2    
Vardas8033          Pavarde8033         8    6    10   3    6    5    6    3    9    6    9    
Vardas8034          Pavarde8034         3    4    5    5    2    1    10   6    6    4    10   
Vardas8035          Pavarde8035         10   10   6    4    7    8    7    9    8    3    7    
Vardas8036          Pavarde8036         9    1    1    9    9    5    4    6    2    6    3    
Vardas8037          Pavarde8037         1    6    3    9    10   2    3    6    5    4    2    
Vardas8038          Pavarde8038         10   5    1    7    10   5    3    7    5    2    7    
Vardas8039          Pavarde8039         2    3    9    2    3    5    4    10   10   9    8    
Vardas8040          Pavarde8040         2    6    10   10   5    8    7    1    1    8    1    
Vardas8041          Pavarde8041         7    5    4    7    2    9    8    9    10   1    7    
Vardas8042          Pavarde8042         6    7    10   10   6    6    10   5    4    7    4    
Vardas8043          Pavarde8043         2    8    4    4    3    1    2    6    10   9    3    
Vardas8044          Pavarde8044         6    8    10   5    7    5    1    8    4    4    3    
Vardas8045          Pavarde8045         6    2    10   8    5    7    8    6    9    9    7    
Vardas8046          Pavarde8046         1    2    6    6    8    7    1    5    7    10   7    
Vardas8047          Pavarde8047         6    1    1    10   4    9    9    9    9    2    3    
Vardas8048          Pavarde8048         8    5    3    1    4    1    9    6    1    9    1    
Vardas8049          Pavarde8049         7    7    9    1    7    7    2    2    9    10   4    
Vardas8050          Pavarde8050         2    10   1    6    7    2    2    4    9    3    5    
Vardas8051          Pavarde8051         3    5    10   2    4    5    2    6    9    5    10   
Vardas8052          Pavarde8052         9    5    7    1    9    3    6    1    3    6    6    
Vardas8053          Pavarde8053         1    6    1    7    7    8    10   10   9    4    1    
Vardas8054          Pavarde8054         5    10   9    5    4    1    4    9    7    4    7    
Vardas8055          Pavarde8055         8    2    7    5    5    9    9    6    2    6    3    
Vardas8056          Pavarde8056         7    1    3    3    6    9    8    2    2    7    8    
Vardas8057          Pavarde8057         8    9    6    3    6    1    1    5    8    10   5    
Vardas8058          Pavarde8058         4    5    7    4    1    2    2    8    4    5    7    
Vardas8059          Pavarde8059         10   9    4    2    6    7    8    3    1    8    8    
Vardas8060          Pavarde8060         1    7    4    3    9    9    10   3    4    3    7    
Vardas8061          Pavarde8061         7    10   6    6    7    7    8    6    4    1    6    
Vardas8062          Pavarde8062         10   10   9    8    7    2    9    7    7    4    6    
Vardas8063          Pavarde8063         5    1    9    10   1    6    4    4    10   3    9    
Vardas8064          Pavarde8064         7    1    1    6    10   3    2    7    8    1    5    
Vardas8065          Pavarde8065         4    3    7    1    9    1    7    1    2    10   10   
Vardas8066          Pavarde8066         6    8    4    3    3    1    5    10   4    8    1    
Vardas8067          Pavarde8067         5    1    2    8    7    10   7    1    7    3    1    
Vardas8068          Pavarde8068         5    1    2    6    10   8    2    3    6    5    4    
Vardas8069          Pavarde8069         1    7    5    2    9    7    9    4    8    1    2    
Vardas8070          Pavarde8070         8    6    2    1    9    1    10   4    6    2    8    
Vardas8071          Pavarde8071         3    4    10   9    3    7    5    5    5    1    3    
Vardas8072          Pavarde8072         1    10   8    4    9    1    7    6    5    1    4    
Vardas8073          Pavarde8073         7    2    8    8    10   3    2    1    4    2    8    
Vardas8074          Pavarde8074         1    10   2    4    1    5    2    2    9    5    6    
Vardas8075          Pavarde8075         3    2    10   6    1    5    9    7    2    2    4    
Vardas8076          Pavarde8076         4    2    3    2    3    6    2    5    9    8    3    
Vardas8077          Pavarde8077         1    2    10   6    9    9    6    4    4    4    8    
Vardas8078          Pavarde8078         5    2    4    5    2    6    2    2    4    6    6    
Vardas8079          Pavarde8079         7    6    2    9    8    7    7    10   2    10   7    
Vardas8080          Pavarde8080         8    3    4    2    4    1    4    5    8    4    4    
Vardas8081          Pavarde8081         1    5    3    5    6    1    8    4    2    6    8    
Vardas8082          Pavarde8082         2    7    7    10   7    1    8    4    8    5    8    
Vardas8083          Pavarde8083         5    4    9    4    1    4    5    5    3    4    1    
Vardas8084          Pavarde8084         8    3    3    8    10   10   5    8    10   4    1    
Vardas8085          Pavarde8085         8    8    4    4    1    10   4    3    6    6    8    
Vardas8086          Pavarde8086         10   5    6    5    7    6    4    7    2    8    2    
Vardas8087          Pavarde8087         9    8    9    8    6    2    7    1    7    5    4    
Vardas8088          Pavarde8088         9    2    2    10   3    10   9    1    5    4    2    
Vardas8089          Pavarde8089         1    7    4    2    3    7    2    7    7    4    3    
Vardas8090          Pavarde8090         10   9    8    1    9    6    10   6    3    4    8    
Vardas8091          Pavarde8091         4    7    3    9    6    10   5    6    5    9    8    
Vardas8092          Pavarde8092         1    6    3    9    10   6    3    4    3    1    6    
Vardas8093          Pavarde8093         9    4    4    3    6    8    3    1    3    8    4    
Vardas8094          Pavarde8094         6    5    6    4    6    7    10   3    9    7    7    
Vardas8095          Pavarde8095         8    2    3    2    8    6    8    3    7    2    9    
Vardas8096          Pavarde8096         4    5    3    4    1    2    7    1    10   5    10   
Vardas8097          Pavarde8097         1    9    8    6    6    7    1    9    10   6    2    
Vardas8098          Pavarde8098         2    6    2    6    10   3    2    3    4    8    7    
Vardas8099          Pavarde8099         7    10   7    1    3    8    7    8    5    3    7    
Vardas8100          Pavarde8100         9    3    3    2    9    7    9    10   6    2    3    
Vardas8101          Pavarde8101         1    4    1    8    1    7    1    10   6    9    2    
Vardas8102          Pavarde8102         6    8    5    8    1    9    2    7    5    4    9    
Vardas8103          Pavarde8103         1    1    2    4    6    3    4    7    6    1    3    
Vardas8104          Pavarde8104         7    10   9    1    5    4    5    9    2    2    10   
Vardas8105          Pavarde8105         8    10   9    4    9    5    3    4    4    5    7    
Vardas8106          Pavarde8106         6    10   10   5    4    9    8    10   5    2    8    
Vardas8107          Pavarde8107         1    9    2    4    2    4    9    8    7    4    4    
Vardas8108          Pavarde8108         5    4    9    2    6    4    9    1    5    6    5    
Vardas8109          Pavarde8109         7    9    10   8    8    6    3    3    1    9    8    
Vardas8110          Pavarde8110         4    6    9    9    9    1    8    5    10   6    9    
Vardas8111          Pavarde8111         9    10   5    8    1    7    2    5    6    10   3    
Vardas8112          Pavarde8112         5    1    5    2    7    3    6    10   5    1    10   
Vardas8113          Pavarde8113         3    5    3    6    9    5    2    9    1    10   5    
Vardas8114          Pavarde8114         9    2    8    6    2    8    3    5    1    5    8    
Vardas8115          Pavarde8115         7    4    10   2    5    2    4    5    6    2    4    
Vardas8116          Pavarde8116         8    10   1    3    5    2    3    2    4    10   3    
Vardas8117          Pavarde8117         7    4    6    8    8    3    5    5    4    4    9    
Vardas8118          Pavarde8118         5    9    4    10   9    5    7    10   4    5    5    
Vardas8119          Pavarde8119         9    5    3    2    7    6    8    8    6    3    7    
Vardas8120          Pavarde8120         8    7    1    7    8    6    2    4    9    1    10   
Vardas8121          Pavarde8121         6    10   6    8    6    8    7    6    9    3    9    
Vardas8122          Pavarde8122         6    2    6    2    8    10   1    5    9    4    7    
Vardas8123          Pavarde8123         7    7    5    9    5    8    4    1    8    6    9    
Vardas8124          Pavarde8124         2    9    1    10   1    1    1    1    4    4    10   
Vardas8125          Pavarde8125         9    4    9    6    3    7    5    1    5    8    7    
Vardas8126          Pavarde8126         7    2    3    6    8    6    2    8    5    1    2    
Vardas8127          Pavarde8127         5    6    9    6    5    4    10   3    7    1    5    
Vardas8128          Pavarde8128         2    7    9    10   1    10   10   7    7    5    4    
Vardas8129          Pavarde8129         10   6    5    4    9    9    7    8    9    5    4    
Vardas8130          Pavarde8130         4    10   5    9    9    3    6    4    5    7    4    
Vardas8131          Pavarde8131         7    3    3    10   10   8    5    3    9    8    8    
Vardas8132          Pavarde8132         5    10   1    9    7    3    9    4    4    1    6    
Vardas8133          Pavarde8133         5    3    2    8    6    10   1    5    5    3    7    
Vardas8134          Pavarde8134         10   9    4    2    5    8    1    9    9    10   6    
Vardas8135          Pavarde8135         3    5    5    8    2    6    1    6    4    7    3    
Vardas8136          Pavarde8136         7    3    4    2    8    6    8    3    5    9    9    
Vardas8137          Pavarde8137         10   1    10   10   7    5    5    2    6    6    4    
Vardas8138          Pavarde8138         2    6    5    2    4    10   5    10   3    10   8    
Vardas8139          Pavarde8139         4    7    7    4    7    5    2    3    8    10   6    
Vardas8140          Pavarde8140         2    3    9    7    2    10   7    2    2    7    7    
Vardas8141          Pavarde8141         3    3    9    1    2    6    5    8    1    6    6    
Vardas8142          Pavarde8142         5    10   1    8    10   2    4    8    1    2    2    
Vardas8143          Pavarde8143         9    2    6    5    8    8    10   10   4    4    3    
Vardas8144          Pavarde8144         2    10   4    7    5    6    6    5    10   9    10   
Vardas8145          Pavarde8145         1    5    2    1    10   8    4    3    5    10   3    
Vardas8146          Pavarde8146         2    5    10   6    8    7    5    7    2    8    3    
Vardas8147          Pavarde8147         9    3    2    9    1    9    6    9    6    1    3    
Vardas8148          Pavarde8148         7    3    9    5    10   8    6    3    3    1    2    
Vardas8149          Pavarde8149         2    7    8    9    7    3    7    9    3    2    9    
Vardas8150          Pavarde8150         4    9    5    6    8    5    1    5    7    1    6    
Vardas8151          Pavarde8151         6    10   6    5    5    4    10   3    4    6    9    
Vardas8152          Pavarde8152         1    7    2    7    9    10   7    8    6    9    8    
Vardas8153          Pavarde8153         1    5    6    9    4    5    8    4    10   3    2    
Vardas8154          Pavarde8154         2    8    2    1    4    9    8    10   4    7    7    
Vardas8155          Pavarde8155         9    7    4    2    10   7    5    4    9    9    5    
Vardas8156          Pavarde8156         6    9    4    10   3    3    10   3    8    3    8    
Vardas8157          Pavarde8157         5    1    6    2    4    9    2    4    9    2    10   
Vardas8158          Pavarde8158         2    4    2    5    5    1    10   5    3    6    10   
Vardas8159          Pavarde8159         8    9    1    10   6    9    2    7    9    2    4    
Vardas8160          Pavarde8160         8    4    4    6    1    6    6    5    9    10   4    
Vardas8161          Pavarde8161         9    8    7    9    9    9    2    3    9    6    4    
Vardas8162          Pavarde8162         3    6    4    7    10   10   2    4    6    7    10   
Vardas8163          Pavarde8163         2    7    6    4    5    9    3    10   10   9    7    
Vardas8164          Pavarde8164         3    10   9    4    8    5    5    8    5    1    6    
Vardas8165          Pavarde8165         6    4    8    9    6    7    8    3    5    8    8    
Vardas8166          Pavarde8166         10   7    1    5    2    4    3    10   1    4    9    
Vardas8167          Pavarde8167         4    10   5    3    4    1    2    5    2    2    6    
Vardas8168          Pavarde8168         7    2    4    9    4    4    8    2    1    1    1    
Vardas8169          Pavarde8169         4    3    6    5    4    1    1    3    7    7    8    
Vardas8170          Pavarde8170         3    6    4    10   10   5    7    8    1    5    3    
Vardas8171          Pavarde8171         9    2    8    6    10   5    9    9    10   6    10   
Vardas8172          Pavarde8172         2    8    10   10   1    2    5    4    6    10   8    
Vardas8173          Pavarde8173         3    10   1    8    5    6    2    5    10   9    9    
Vardas8174          Pavarde8174         4    2    2    1    6    3    6    9    4    8    7    
Vardas8175          Pavarde8175         1    4    7    1    7    9    6    10   2    3    2    
Vardas8176          Pavarde8176         10   3    6    5    10   5    7    6    10   6    6    
Vardas8177          Pavarde8177         6    7    1    9    6    10   9    5    8    9    10   
Vardas8178          Pavarde8178         5    10   2    6    2    9    5    8    7    2    7    
Vardas8179          Pavarde8179         8    6    10   8    1    2    7    5    2    8    7    
Vardas8180          Pavarde8180         3    1    5    10   5    1    7    3    6    6    5    
Vardas8181          Pavarde8181         6    9    5    1    7    2    4    4    9    6    4    
Vardas8182          Pavarde8182         10   9    7    1    9    4    6    1    10   8    10   
Vardas8183          Pavarde8183         3    4    10   9    6    10   9    7    9    3    2    
Vardas8184          Pavarde8184         10   8    6    7    10   4    8    5    7    9    1    
Vardas8185          Pavarde8185         9    9    9    2    4    1    3    10   5    9    4    
Vardas8186          Pavarde8186         6    6    4    5    1    7    3    6    5    5    2    
Vardas8187          Pavarde8187         6    9    6    8    10   6    10   8    9    9    6    
Vardas8188          Pavarde8188         3    3    9    4    5    6    8    9    3    10   2    
Vardas8189          Pavarde8189         7    6    10   4    5    8    5    9    5    4    4    
Vardas8190          Pavarde8190         1    10   9    6    4    10   6    1    7    2    3    
Vardas8191          Pavarde8191         7    7    9    1    7    6    5    9    4    4    2    
Vardas8192          Pavarde8192         9    8    7    9    8    6    2    9    4    6    10   
